"id","plcid","title","addr","modbusAddr","type","dictid","value_format","multiplicator","shift","save_to_log","measureUnits","has_normal","normal_regid","normal_regid2","normal_dynamic_value","normal_binary_value","normal_binary_text","normal_color","normal_min_regid","normal_min_delta","normal_max_regid","normal_max_delta","normal_min_val","normal_max_val","has_disabled","disabled_regid","disabled_regid2","disabled_dynamic_value","disabled_binary_value","disabled_binary_text","disabled_color","disabled_min_regid","disabled_min_delta","disabled_max_regid","disabled_max_delta","disabled_min_val","disabled_max_val","has_warning","warning_regid","warning_regid2","warning_dynamic_value","warning_binary_value","warning_binary_text","warning_color","warning_min_regid","warning_min_delta","warning_max_regid","warning_max_delta","warning_min_val","warning_max_val","has_alert","alert_regid","alert_regid2","alert_dynamic_value","alert_binary_value","alert_binary_text","alert_color","alert_min_regid","alert_min_delta","alert_max_regid","alert_max_delta","alert_min_val","alert_max_val","timeformat","log_tolerance","precision_digits","min_log_interval","max_log_interval","max_graph_interval","max_allowed_value","min_allowed_value","rw_mode","min_reasonable_value","max_reasonable_value","save_graph_data","graph_interval","graph_color","disabled","nocloud","delta","delay","bitmask","words_order","time_duration","priority","cloud_log","cloud_rt","description","variable","category","alerts_enbl","alerts","cloud_sync"
136,4,"C2A_s (I12)","DI108",,0,0,0,,,0,,0,,,0,0,,,,,,,,,0,,,0,0,,,,,,,,,0,,,0,0,,,,,,,,,0,,,0,0,,,,,,,,,,,,,,,,,,,,0,0,,0,,0,0,,0,0,0,0,0,,,"A4 TM3DI32K",0,"{}",0
137,4,"C23B_s (I13)","DI109",,0,0,0,,,0,,0,,,0,0,,,,,,,,,0,,,0,0,,,,,,,,,0,,,0,0,,,,,,,,,0,,,0,0,,,,,,,,,,,,,,,,,,,,0,0,,0,,0,0,,0,0,0,0,0,,,"A4 TM3DI32K",0,"{}",0
138,4,"C23C_s (I14)","DI110",,0,0,0,,,0,,0,,,0,0,,,,,,,,,0,,,0,0,,,,,,,,,0,,,0,0,,,,,,,,,0,,,0,0,,,,,,,,,,,,,,,,,,,,0,0,,0,,0,0,,0,0,0,0,0,,,"A4 TM3DI32K",0,"{}",0
139,4,"C7_s (I15)","DI111",,0,0,0,,,0,,0,,,0,0,,,,,,,,,0,,,0,0,,,,,,,,,0,,,0,0,,,,,,,,,0,,,0,0,,,,,,,,,,,,,,,,,,,,0,0,,0,,0,0,,0,0,0,0,0,,,"A4 TM3DI32K",0,"{}",0
140,4,"C8_s (I16)","DI112",,0,0,0,,,0,,0,,,0,0,,,,,,,,,0,,,0,0,,,,,,,,,0,,,0,0,,,,,,,,,0,,,0,0,,,,,,,,,,,,,,,,,,,,0,0,,0,,0,0,,0,0,0,0,0,,,"A4 TM3DI32K",0,"{}",0
141,4,"C9_s (I17)","DI113",,0,0,0,,,0,,0,,,0,0,,,,,,,,,0,,,0,0,,,,,,,,,0,,,0,0,,,,,,,,,0,,,0,0,,,,,,,,,,,,,,,,,,,,0,0,,0,,0,0,,0,0,0,0,0,,,"A4 TM3DI32K",0,"{}",0
117,4,"C15_s (I18)","DI114",,0,0,0,,,0,,0,,,0,0,,,,,,,,,0,,,0,0,,,,,,,,,0,,,0,0,,,,,,,,,0,,,0,0,,,,,,,,,,,,,,,,,,,,0,0,,0,,0,0,,0,0,0,0,0,,,"A4 TM3DI32K",0,"{}",0
142,4,"C19_s (I19)","DI115",,0,0,0,,,0,,0,,,0,0,,,,,,,,,0,,,0,0,,,,,,,,,0,,,0,0,,,,,,,,,0,,,0,0,,,,,,,,,,,,,,,,,,,,0,0,,0,,0,0,,0,0,0,0,0,,,"A4 TM3DI32K",0,"{}",0
143,4,"C20_s (I20)","DI116",,0,0,0,,,0,,0,,,0,0,,,,,,,,,0,,,0,0,,,,,,,,,0,,,0,0,,,,,,,,,0,,,0,0,,,,,,,,,,,,,,,,,,,,0,0,,0,,0,0,,0,0,0,0,0,,,"A4 TM3DI32K",0,"{}",0
116,4,"C27_s (I21)","DI117",,0,0,0,,,0,,0,,,0,0,,,,,,,,,0,,,0,0,,,,,,,,,0,,,0,0,,,,,,,,,0,,,0,0,,,,,,,,,,,,,,,,,,,,0,0,,0,,0,0,,0,0,0,0,0,,,"A4 TM3DI32K",0,"{}",0
115,4,"C33_s (I22)","DI118",,0,0,0,,,0,,0,,,0,0,,,,,,,,,0,,,0,0,,,,,,,,,0,,,0,0,,,,,,,,,0,,,0,0,,,,,,,,,,,,,,,,,,,,0,0,,0,,0,0,,0,0,0,0,0,,,"A4 TM3DI32K",0,"{}",0
118,4,"C35_s (I23)","DI119",,0,0,0,,,0,,0,,,0,0,,,,,,,,,0,,,0,0,,,,,,,,,0,,,0,0,,,,,,,,,0,,,0,0,,,,,,,,,,,,,,,,,,,,0,0,,0,,0,0,,0,0,0,0,0,,,"A4 TM3DI32K",0,"{}",0
119,4,"C1_s (I24)","DI120",,0,0,0,,,0,,0,,,0,0,,,,,,,,,0,,,0,0,,,,,,,,,0,,,0,0,,,,,,,,,0,,,0,0,,,,,,,,,,,,,,,,,,,,0,0,,0,,0,0,,0,0,0,0,0,,,"A4 TM3DI32K",0,"{}",0
120,4,"C1A_s (I25)","DI121",,0,0,0,,,0,,0,,,0,0,,,,,,,,,0,,,0,0,,,,,,,,,0,,,0,0,,,,,,,,,0,,,0,0,,,,,,,,,,,,,,,,,,,,0,0,,0,,0,0,,0,0,0,0,0,,,"A4 TM3DI32K",0,"{}",0
121,4,"C23A_s (I26)","DI122",,0,0,0,,,0,,0,,,0,0,,,,,,,,,0,,,0,0,,,,,,,,,0,,,0,0,,,,,,,,,0,,,0,0,,,,,,,,,,,,,,,,,,,,0,0,,0,,0,0,,0,0,0,0,0,,,"A4 TM3DI32K",0,"{}",0
,4,"C23D_s (I27)","DI123",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,4,"C25_s (I28)","DI124",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,4,"C26_s (I29)","DI125",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,4,"Dummy (I30)","DI126",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,4,"C10_s (I31)","DI127",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
